body part,percentage
tooth,5.88235294117647
hands,5.88235294117647
limbs,5.88235294117647
eyes,17.647058823529413
heart,41.17647058823529
varia,5.88235294117647
soul,5.88235294117647
breast,5.88235294117647
mind,5.88235294117647
