,filename,genre,author,title,soul,heart,tears,eyes,spirit,hands,blood,body,breath,wound,senses,face,mind,arms,limbs,breast,head,varia,ears,legs,sweat,mouth,cheeks,termcount,tongue,hair,bile,stomach,conscience,throat,voice,knees,neck,brain,veins,lips,tooth,womb,jaws,phlegm,marrow,bones,shins,intestines,wrists,feet,longs,horns,shoulder
10,vond001pala01_01.xml,vondels_toneel,Joost Vondel,Palamedes oft Vermoorde onnooselheyd,0.12582837010317927,0.08388558006878617,0.16777116013757234,0.12582837010317927,0.08388558006878617,0.12582837010317927,0.041942790034393086,,,,0.041942790034393086,0.041942790034393086,0.08388558006878617,0.08388558006878617,,0.08388558006878617,,,,,0.08388558006878617,,0.041942790034393086,23842,,0.12582837010317927,,,0.041942790034393086,,,,,,,,0.041942790034393086,0.041942790034393086,,,0.041942790034393086,0.041942790034393086,0.041942790034393086,,,,,,
11,vond001luci01_01.xml,vondels_toneel,Joost Vondel,Lucifer,0.26188293832656806,0.7856488149797041,0.04364715638776134,0.6110601894286587,0.13094146916328403,0.34917725110209075,0.04364715638776134,,0.04364715638776134,,0.08729431277552269,0.4801187202653747,0.21823578193880666,,0.13094146916328403,0.21823578193880666,0.08729431277552269,0.34917725110209075,,0.04364715638776134,,0.04364715638776134,,22911,0.08729431277552269,0.04364715638776134,,,,,,,0.13094146916328403,,,,,,,,,,,,,,,,
12,vond001hier01_01.xml,vondels_toneel,Joost Vondel,Hierusalem verwoest,0.7818268687833905,1.2161751292186076,0.39091343439169524,0.2606089562611302,0.08686965208704339,0.21717413021760848,0.43434826043521696,0.08686965208704339,,0.08686965208704339,0.08686965208704339,0.39091343439169524,0.34747860834817357,,0.043434826043521696,0.43434826043521696,0.21717413021760848,0.21717413021760848,0.08686965208704339,0.1303044781305651,0.043434826043521696,0.043434826043521696,,23023,0.043434826043521696,0.08686965208704339,,,,0.08686965208704339,0.043434826043521696,,0.1303044781305651,,,0.043434826043521696,0.043434826043521696,0.08686965208704339,,,0.043434826043521696,0.043434826043521696,,0.043434826043521696,,,,,
13,vond001gysb04_01.xml,vondels_toneel,Joost Vondel,Gysbreght van Aemstel,0.19369522057043242,0.6779332719965134,0.38739044114086485,0.38739044114086485,0.048423805142608106,0.19369522057043242,0.09684761028521621,0.048423805142608106,,0.048423805142608106,,0.09684761028521621,,,,0.048423805142608106,0.048423805142608106,0.048423805142608106,,,0.14527141542782432,,0.048423805142608106,20651,,0.14527141542782432,,,,,,,,,,,,,0.048423805142608106,,,,,,,,,,
14,vond001pasc02_01.xml,vondels_toneel,Joost Vondel,Het Pascha ofte de Verlossinge Israëls uyt Egypten,0.6115896233627236,1.12124764283166,0.4586922175220427,0.35676061362825545,,0.40772641557514905,0.20386320778757452,0.5096580194689363,,,0.05096580194689363,0.20386320778757452,0.20386320778757452,0.05096580194689363,,0.20386320778757452,0.6625554253096173,0.35676061362825545,0.20386320778757452,0.05096580194689363,,0.10193160389378726,0.10193160389378726,19621,0.10193160389378726,,,,,0.05096580194689363,0.05096580194689363,,0.10193160389378726,,,0.05096580194689363,0.05096580194689363,0.1528974058406809,,,,,,,0.05096580194689363,,,,
15,vond001salm02_01.xml,vondels_toneel,Joost Vondel,Salmoneus,,0.4279173263725448,,0.2139586631862724,0.042791732637254484,0.2139586631862724,0.08558346527450897,0.042791732637254484,,,,,0.042791732637254484,,,0.042791732637254484,0.17116693054901794,0.042791732637254484,0.042791732637254484,,,0.042791732637254484,,23369,0.042791732637254484,0.042791732637254484,,,,,,,,,,,0.08558346527450897,0.042791732637254484,,,,,,,,,,,
16,vond001elek01_01.xml,vondels_toneel,Joost Vondel,Elektra,0.1797698945349952,1.1984659635666348,0.3595397890699904,0.2996164908916587,0.11984659635666346,0.2996164908916587,0.3595397890699904,0.05992329817833173,,0.05992329817833173,0.11984659635666346,0.2996164908916587,0.2996164908916587,,0.11984659635666346,0.1797698945349952,0.1797698945349952,0.05992329817833173,0.1797698945349952,,,0.05992329817833173,,16688,0.05992329817833173,0.1797698945349952,,,,,0.05992329817833173,,,,,,,,0.05992329817833173,,,,,,,,,,
17,vond001maeg04_01.xml,vondels_toneel,Joost Vondel,Maeghden,0.4778845643285722,2.1239313970158764,0.26549142462698455,0.5309828492539691,0.15929485477619074,0.6902777040301598,0.584081134179366,0.10619656985079381,,0.21239313970158763,,0.3716879944777784,0.3716879944777784,,,0.7433759889555568,0.3716879944777784,0.15929485477619074,0.05309828492539691,,0.05309828492539691,0.21239313970158763,0.10619656985079381,18833,,0.10619656985079381,,,0.05309828492539691,,0.05309828492539691,,0.05309828492539691,0.05309828492539691,,,0.05309828492539691,,0.05309828492539691,,,,,,,,,,
18,cost001rako01_isabella.xml,senecaans_scaligeriaans,Samuel Coster,Isabella,1.3742962273351953,0.9309748636786807,0.22166068182825732,0.3546570909252117,0.1329964090969544,0.08866427273130292,0.08866427273130292,0.22166068182825732,,,0.2659928181939088,0.08866427273130292,0.2659928181939088,0.08866427273130292,0.22166068182825732,0.39898922729086317,0.22166068182825732,,0.04433213636565146,,,,,22557,,,,,,0.04433213636565146,,,0.08866427273130292,,,,,,,,0.04433213636565146,,,0.04433213636565146,,0.04433213636565146,0.04433213636565146,,
19,bred001gria01_01.xml,senecaans_scaligeriaans,G.A. Bredero,Griane,0.9810104407539766,2.6977787120734353,0.24525261018849415,0.24525261018849415,0.1751804358489244,0.10510826150935464,0.07007217433956976,0.3503608716978488,,,0.42043304603741855,0.07007217433956976,0.14014434867913952,0.03503608716978488,0.10510826150935464,0.03503608716978488,0.10510826150935464,0.03503608716978488,0.07007217433956976,0.03503608716978488,,,,28542,,,,,,0.07007217433956976,0.03503608716978488,,,,,,0.03503608716978488,0.03503608716978488,,,,,,,,,,0.03503608716978488,
