,filename,genre,author,title,hatred,sadness,despair,fear,offended,joy,hope,love,moved,desire,disgust,benevolence,annoyance,compassion,other,worry,loyalty,shame,vindictiveness,anger,heavyHeartedness,dedication,unhappiness,happiness,pride,dissapointment,loss,relief,wonder,remorse,spitefulness,aquiescence,envy,awe,greed,honor,trust,suspicion,termcount
26,cost001rako01_iphigenia.xml,senecaans_scaligeriaans,Samuel Coster,Iphigenia,0.41562759767248547,1.142975893599335,0.5195344970906068,1.6625103906899419,0.5195344970906068,2.0261845386533666,0.5195344970906068,1.2988362427265172,0.3636741479634248,1.1949293433083958,0.2597672485453034,0.5714879467996675,0.6234413965087282,0.6234413965087282,1.1949293433083958,0.5714879467996675,0.9351620947630922,0.3117206982543641,0.8312551953449709,1.142975893599335,1.5586034912718205,1.0390689941812137,0.2597672485453034,0.5195344970906068,0.7273482959268496,0.3636741479634248,0.20781379883624274,0.15586034912718205,0.20781379883624274,0.6753948462177888,0.3636741479634248,0.3636741479634248,0.3117206982543641,0.20781379883624274,0.9351620947630922,0.41562759767248547,0.051953449709060684,,19248
27,bran002vein02_01.xml,gruwel_en_spektakeltoneel,Geeraardt Brandt de jonge,De veinzende Torquatus,1.0859577311836939,4.260295714643722,1.9630774371397541,5.680394286191629,1.2947957564113273,4.302063319689249,0.5012112605463203,4.594436555007936,1.628936596775541,2.130147857321861,1.4200985715479073,0.9188873110015872,2.0466126472308077,0.7100492857739537,1.8377746220031743,1.4618661765934342,1.7960070169576476,0.5429788655918469,3.0490351683234485,2.7984295380502884,2.9654999582323947,2.130147857321861,1.211260546320274,0.8353521009105338,0.7935844958650071,0.5429788655918469,1.0441901261381672,0.2923732353186868,0.5847464706373736,1.7124718068665943,1.4200985715479073,0.6265140756829004,0.4594436555007936,0.20883802522763345,0.7100492857739537,0.20883802522763345,0.4176760504552669,0.5429788655918469,23942
28,vos_002mede03_01.xml,gruwel_en_spektakeltoneel,Jan Vos,Medea,1.195531186873892,4.28742218740982,1.6077833202786824,5.3592777342622755,2.0200354536834726,3.83394484066455,0.7832790534691016,3.545368347281197,1.2367564002143712,2.5147380137692212,1.030630333511976,1.360432040235808,1.5253328935977244,0.989405120171497,2.0200354536834726,1.030630333511976,1.6490085336191613,0.41225213340479033,4.0812961207074245,3.2980170672383227,2.4735128004287423,2.2673867337263474,0.41225213340479033,0.9481799068310179,1.8963598136620359,0.7008286267881436,0.24735128004287424,0.2885764933833532,0.4947025600857485,1.978810240342994,1.8551346003215565,0.2885764933833532,0.8245042668095807,0.20612606670239517,0.6183782001071856,0.6183782001071856,0.08245042668095807,0.16490085336191615,24257
29,zeer001eers01_01.xml,gruwel_en_spektakeltoneel,Pieter Zeerijp,D'eersuchtige wraak & Thiëstes en Anticlia [Alleen D'eersuchtige wraak],0.8482449408248172,3.191016682150503,1.4541341842711153,4.241224704124086,1.00981540574383,4.200832087894333,0.807852324595064,5.210647493638163,1.1309932544330896,2.01963081148766,1.00981540574383,0.4847113947570384,2.3023791250959325,0.6866744759058044,1.8580603465686472,1.1713858706628428,2.6659126711637113,0.403926162297532,1.7368824978793875,1.8984529627984004,1.6560972654198811,1.0906006382033364,0.605889243446298,0.9694227895140768,1.00981540574383,0.7674597083653109,0.3231409298380256,1.00981540574383,0.5251040109867916,0.8482449408248172,0.9694227895140768,0.5654966272165448,0.4847113947570384,0.2827483136082724,0.605889243446298,0.4847113947570384,0.201963081148766,0.0403926162297532,24757
30,berg038donj02_01.xml,gruwel_en_spektakeltoneel,Adriaen Bergh,Don Jeronimo maerschalk van Spanjen,0.7961783439490446,5.307855626326964,2.9193205944798297,6.369426751592357,0.5307855626326964,4.777070063694267,1.5923566878980893,5.5732484076433115,1.326963906581741,3.1847133757961785,1.8577494692144374,1.0615711252653928,4.777070063694267,1.8577494692144374,2.1231422505307855,2.3885350318471334,3.4501061571125264,0.5307855626326964,2.653927813163482,2.3885350318471334,3.715498938428875,1.0615711252653928,1.326963906581741,1.5923566878980893,1.326963906581741,1.8577494692144374,0.5307855626326964,0.2653927813163482,0.2653927813163482,1.5923566878980893,0.5307855626326964,0.7961783439490446,1.326963906581741,0.2653927813163482,1.326963906581741,0.5307855626326964,0.2653927813163482,,3768
31,vos_002aran03_01.xml,gruwel_en_spektakeltoneel,Jan Vos,Aran en Titus of wraek en weerwraek,0.9315512353179425,3.888213851761847,1.2960712839206157,4.900769542324827,1.4175779667881734,3.442689347914135,0.9720534629404618,2.7946537059538272,1.0530579181855002,1.7010935601458081,1.2960712839206157,1.2555690562980963,2.187120291616039,1.012555690562981,2.7541514783313086,0.6885378695828271,1.5795868772782502,0.4860267314702309,5.224787363304982,2.875658161198866,1.863102470635885,1.7010935601458081,0.4050222762251924,1.2960712839206157,1.1340623734305386,0.9720534629404618,0.16200891049007696,0.3240178209801539,0.4050222762251924,1.6200891049007695,3.3211826650465777,0.3645200486026732,0.8910490076954233,0.5265289590927501,0.9315512353179425,0.24301336573511545,0.28351559335763465,0.12150668286755772,24690
32,meij001verl01_01.xml,gruwel_en_spektakeltoneel,Lodewijk Meyer,Verloofde koninksbruidt,0.2596615744146795,0.9953693685896049,0.7357077941749253,0.9088155104513784,,0.21638464534556628,0.043276929069113255,3.8083697580819664,0.043276929069113255,0.6491539360366989,0.21638464534556628,,0.08655385813822651,0.2596615744146795,,0.043276929069113255,0.17310771627645302,0.3029385034837928,0.8222616523131518,1.3848617302116242,0.12983078720733976,0.08655385813822651,0.043276929069113255,0.21638464534556628,0.08655385813822651,,,,0.21638464534556628,0.21638464534556628,0.043276929069113255,,0.08655385813822651,0.043276929069113255,0.08655385813822651,,,0.17310771627645302,23107
33,asse001open01_01.xml,gruwel_en_spektakeltoneel,Thomas Asselijn,Op- en ondergang van Mas Anjello of Napelse beroerte,0.41072822113607427,1.7661313508851193,0.9446749086129709,3.8197724565654907,0.9446749086129709,3.203680124861379,1.3964759518626524,1.3554031297490452,1.2321846634082227,1.0268205528401857,1.0268205528401857,1.067893374953793,1.8893498172259418,1.0268205528401857,1.2321846634082227,0.3285825769088594,1.067893374953793,0.36965539902246686,2.8750975479525196,2.135786749907586,2.6697334373844828,2.135786749907586,0.287509754795252,1.150039019181008,2.3822236825892307,0.36965539902246686,0.12321846634082227,1.1089661970674005,0.3285825769088594,1.3964759518626524,2.341150860475623,0.5339466874768966,0.4518010432496817,0.3285825769088594,1.4786215960898674,0.24643693268164454,0.12321846634082227,,24347
34,bont001bele02_01.xml,gruwel_en_spektakeltoneel,Reinier Bont,Beleg en ontset der stadt Leyden,0.3876570010854396,3.5664444099860444,0.8528454023879671,4.186695611722747,0.7753140021708792,2.791130407815165,1.7832222049930222,1.4730966041246705,0.6977826019537913,1.162971003256319,0.6202512017367033,0.31012560086835167,1.3955652039075825,0.5427198015196154,1.4730966041246705,1.162971003256319,1.007908202822143,0.46518840130252753,1.5506280043417584,0.9303768026050551,2.1708792060784616,1.6281594045588463,0.23259420065126377,0.3876570010854396,0.3876570010854396,0.6977826019537913,0.07753140021708792,0.31012560086835167,0.3876570010854396,0.3876570010854396,1.4730966041246705,0.07753140021708792,0.23259420065126377,0.15506280043417583,0.8528454023879671,0.07753140021708792,,,12898
35,kalb001muli01_01.xml,gruwel_en_spektakeltoneel,Dirk Kalbergen,Muliassus de Turk,1.90672916501152,6.991340271708906,5.958528640660999,10.566457456105505,1.1917057281321999,8.500834194009693,2.3834114562643998,10.7253515531898,2.224517359180106,5.322952252323827,3.257328990228013,1.3505998252164932,2.8600937475172796,2.6217526018908397,2.5423055533486933,3.018987844601573,3.4162230873123063,0.95336458250576,6.276316834829586,3.81345833002304,5.640740446492413,5.640740446492413,1.5889409708429332,2.3834114562643998,1.7478350679272265,1.0328116310479067,1.1917057281321999,0.7944704854214666,0.5561293397950265,2.4628585048065466,1.9861762135536667,1.1917057281321999,0.95336458250576,0.23834114562644,0.5561293397950265,0.3972352427107333,0.5561293397950265,0.5561293397950265,12587
