body part,percentage
face,3.8461538461538463
eyes,26.923076923076923
cheeks,3.8461538461538463
senses,7.6923076923076925
heart,15.384615384615385
ears,7.6923076923076925
voice,3.8461538461538463
soul,11.538461538461538
hands,7.6923076923076925
mind,3.8461538461538463
blood,3.8461538461538463
tears,3.8461538461538463
