genre,hatred,sadness,despair,fear,offended,joy,hope,love,moved,desire,disgust,benevolence,annoyance,compassion,other,worry,loyalty,shame,vindictiveness,anger,heavyHeartedness,dedication,unhappiness,happiness,pride,dissapointment,loss,relief,wonder,remorse,spitefulness,aquiescence,envy,awe,greed,honor,trust,suspicion,termcount
gruwel_en_spektakeltoneel,0.8691377110885671,3.806009940384725,1.970238173991873,5.114759339260034,1.148088098021944,3.918736559098704,1.1403488146264693,4.342286172741102,1.1749410699779417,2.1902468181086396,1.3039056060099148,0.9762237160745701,2.1188975164470887,1.078598730254888,1.980093871499872,1.254974848448231,1.8673059597217774,0.49634626019018263,3.14113700031286,2.391508485986701,2.587210590034275,1.9713378193066464,0.6793011068152064,1.086541654550083,1.1961172894470307,0.8676649706155456,0.4624915504789938,0.5492172525124488,0.4181912958207052,1.357260987103719,1.5489249773650988,0.5555586755825875,0.6345539906543898,0.2505441775539986,0.7963313408486897,0.35086626550864186,0.27576367701354604,0.2665026790204256,19372.555555555555
senecaans_scaligeriaans,0.5504479076660439,3.0199699528297597,0.9750630971950657,3.3769970445451913,0.7050234672521152,3.61323858523603,0.7941000669975183,3.5293483677942143,0.8012860057875928,2.0860690834720597,0.7927717972736686,0.8650381407477261,1.0130061838426085,0.7998568612954556,1.4595485698108652,1.1277575411778162,1.3305127045734766,0.4016138271766866,1.3223886830066807,1.7804691085953503,2.27223459234537,1.4554939244710863,0.5049275100505014,0.9975011256507123,0.929520116101204,0.42427291763076475,0.42738905965337154,0.5753705293435994,0.3114151950446328,1.0148279887473755,1.0843790163034814,0.46863911990366464,0.3914138359159197,0.20868751740733002,0.671886284918305,0.2551249795233952,0.2164344440987403,0.09667008484666673,24300.444444444445
spaans,1.356554126492723,3.402745132360886,1.156647969533769,4.87984800907233,1.4301745467342473,3.9657393978146356,1.272261813365647,5.042877890269989,1.1938573725177606,2.187272242261221,1.1815537351877112,0.6813328676686091,1.8423477837817346,0.9247272062247228,1.9000167081506514,1.7385931571324238,1.8905489099060009,0.4201471576714849,1.8793939379043338,2.0938283375630675,2.147422544979195,2.418136322027029,0.638758071380405,1.048036337489486,0.9379392585661758,0.4967100616937321,0.3566706920992156,0.5003778011347388,0.6536916264085019,0.9203926604832975,0.9479140100023581,0.5563785382815749,0.4761519911980503,0.36311579167950125,0.8442292159545509,0.6530753369306742,0.21655453961718565,0.2413408150788811,20412.88888888889
vondels_toneel,0.6162383219800109,2.233321328424219,0.8474392041928994,2.443433123010411,0.6615109588843816,2.2852936535325075,0.4946734530164369,1.021649294134701,0.9407899642255816,0.7198067714131343,0.6187307702070659,0.680312073928548,0.8744905577771206,0.5794121314257111,1.3726681055131276,0.6951353150321572,0.7923417552835965,0.22376404271464154,1.1166882283440174,1.3457970608463237,1.439537479942953,1.0537176887035524,0.2234072130588817,0.78259881205427,0.9248478534348459,0.3311963385609715,0.17325981149590494,0.4728494203699469,0.4101557966425626,0.6779060492784831,1.0764172147149431,0.314131031177437,0.3607156446565721,0.24735713043252502,0.34232756302086986,0.2755072356412272,0.133390085722302,0.10874403787944825,20859.444444444445
