body part,percentage
heart,21.428571428571427
tears,14.285714285714285
soul,14.285714285714285
hands,7.142857142857142
senses,7.142857142857142
eyes,14.285714285714285
face,7.142857142857142
blood,7.142857142857142
arms,7.142857142857142
