body part,percentage
throat,1.9230769230769231
eyes,15.384615384615385
heart,23.076923076923077
tears,19.230769230769234
spirit,1.9230769230769231
legs,1.9230769230769231
hands,5.769230769230769
cheeks,3.8461538461538463
hair,3.8461538461538463
soul,3.8461538461538463
tongue,1.9230769230769231
mouth,1.9230769230769231
face,1.9230769230769231
jaws,1.9230769230769231
wound,1.9230769230769231
mind,3.8461538461538463
blood,3.8461538461538463
varia,1.9230769230769231
