body part,percentage
soul,16.129032258064516
body,12.903225806451612
heart,19.35483870967742
blood,3.225806451612903
head,3.225806451612903
neck,3.225806451612903
breast,9.67741935483871
wound,6.451612903225806
knees,3.225806451612903
mind,12.903225806451612
tears,6.451612903225806
senses,3.225806451612903
