body part,percentage
blood,9.090909090909092
arms,9.090909090909092
intestines,9.090909090909092
head,9.090909090909092
throat,9.090909090909092
hands,9.090909090909092
eyes,9.090909090909092
mouth,9.090909090909092
heart,27.27272727272727
