body part,percentage
face,14.285714285714285
tears,3.571428571428571
jaws,3.571428571428571
cheeks,3.571428571428571
heart,21.428571428571427
soul,3.571428571428571
mind,10.714285714285714
arms,3.571428571428571
wound,3.571428571428571
eyes,14.285714285714285
blood,3.571428571428571
sweat,3.571428571428571
hair,3.571428571428571
throat,3.571428571428571
womb,3.571428571428571
